recall,precision
1.0,0.06074074074074074
1.0,0.06083086053412463
1.0,0.06092124814264487
1.0,0.06101190476190476
1.0,0.06110283159463487
1.0,0.06119402985074627
1.0,0.061285500747384154
1.0,0.061377245508982034
1.0,0.06146926536731634
1.0,0.06156156156156156
1.0,0.061654135338345864
1.0,0.061746987951807226
1.0,0.06184012066365008
1.0,0.061933534743202415
1.0,0.06202723146747353
1.0,0.06212121212121212
1.0,0.0622154779969651
1.0,0.06231003039513678
1.0,0.0624048706240487
1.0,0.0625
1.0,0.06259541984732825
1.0,0.06269113149847094
1.0,0.06278713629402756
1.0,0.06288343558282208
1.0,0.0629800307219662
1.0,0.06307692307692307
1.0,0.06317411402157165
1.0,0.06327160493827161
1.0,0.0633693972179289
1.0,0.06346749226006192
1.0,0.06356589147286822
1.0,0.06366459627329192
1.0,0.06376360808709176
1.0,0.06386292834890965
1.0,0.06396255850234009
1.0,0.0640625
1.0,0.06416275430359937
1.0,0.06426332288401254
1.0,0.06436420722135008
1.0,0.06446540880503145
1.0,0.06456692913385827
1.0,0.06466876971608833
1.0,0.06477093206951026
1.0,0.06487341772151899
1.0,0.06497622820919176
1.0,0.06507936507936508
1.0,0.06518282988871224
1.0,0.06528662420382166
1.0,0.06539074960127592
1.0,0.06549520766773163
1.0,0.0656
1.0,0.06570512820512821
1.0,0.06581059390048154
1.0,0.06591639871382636
1.0,0.06602254428341385
1.0,0.06612903225806452
1.0,0.06623586429725363
1.0,0.06634304207119741
1.0,0.06645056726094004
1.0,0.06655844155844155
1.0,0.06666666666666667
1.0,0.06677524429967427
1.0,0.06688417618270799
1.0,0.06699346405228758
1.0,0.06710310965630115
1.0,0.06721311475409836
1.0,0.06732348111658457
1.0,0.06743421052631579
1.0,0.06754530477759473
1.0,0.06765676567656766
1.0,0.06776859504132231
1.0,0.06788079470198675
1.0,0.06799336650082918
1.0,0.0681063122923588
1.0,0.06821963394342762
1.0,0.06833333333333333
1.0,0.06844741235392321
1.0,0.06856187290969899
1.0,0.06867671691792294
1.0,0.06879194630872483
1.0,0.06890756302521009
1.0,0.06902356902356903
1.0,0.06913996627318718
1.0,0.06925675675675676
1.0,0.06937394247038917
1.0,0.06949152542372881
1.0,0.06960950764006792
1.0,0.06972789115646258
1.0,0.06984667802385008
1.0,0.06996587030716724
1.0,0.07008547008547009
1.0,0.0702054794520548
1.0,0.07032590051457976
1.0,0.070446735395189
1.0,0.07056798623063683
1.0,0.0706896551724138
1.0,0.07081174438687392
1.0,0.07093425605536333
1.0,0.07105719237435008
1.0,0.07118055555555555
1.0,0.07130434782608695
1.0,0.07142857142857142
1.0,0.07155322862129145
1.0,0.07167832167832168
1.0,0.07180385288966724
1.0,0.07192982456140351
1.0,0.07205623901581722
1.0,0.0721830985915493
1.0,0.07231040564373897
1.0,0.07243816254416961
1.0,0.07256637168141593
1.0,0.0726950354609929
1.0,0.07282415630550622
1.0,0.07295373665480427
1.0,0.07308377896613191
1.0,0.07321428571428572
1.0,0.07334525939177101
1.0,0.07347670250896057
1.0,0.07360861759425494
1.0,0.0737410071942446
1.0,0.07387387387387387
1.0,0.0740072202166065
1.0,0.07414104882459313
1.0,0.07427536231884058
1.0,0.07441016333938294
1.0,0.07454545454545454
1.0,0.07468123861566485
1.0,0.07481751824817519
1.0,0.07495429616087751
1.0,0.07509157509157509
1.0,0.07522935779816514
1.0,0.07536764705882353
1.0,0.07550644567219153
1.0,0.07564575645756458
1.0,0.07578558225508318
1.0,0.07592592592592592
1.0,0.07606679035250463
1.0,0.0762081784386617
1.0,0.07635009310986965
1.0,0.07649253731343283
1.0,0.07663551401869159
1.0,0.07677902621722846
1.0,0.07692307692307693
1.0,0.07706766917293233
1.0,0.07721280602636535
1.0,0.07735849056603773
1.0,0.07750472589792061
1.0,0.07765151515151515
1.0,0.0777988614800759
1.0,0.0779467680608365
1.0,0.07809523809523809
1.0,0.07824427480916031
1.0,0.07839388145315487
1.0,0.07854406130268199
1.0,0.07869481765834933
1.0,0.07884615384615384
1.0,0.0789980732177264
1.0,0.07915057915057915
1.0,0.07930367504835589
1.0,0.07945736434108527
1.0,0.07961165048543689
1.0,0.07976653696498054
1.0,0.07992202729044834
1.0,0.080078125
1.0,0.08023483365949119
1.0,0.0803921568627451
1.0,0.08055009823182711
1.0,0.08070866141732283
1.0,0.08086785009861933
1.0,0.08102766798418973
1.0,0.08118811881188119
1.0,0.08134920634920635
1.0,0.08151093439363817
1.0,0.08167330677290836
1.0,0.08183632734530938
1.0,0.082
1.0,0.08216432865731463
1.0,0.0823293172690763
1.0,0.08249496981891348
1.0,0.08266129032258064
1.0,0.08282828282828283
1.0,0.08299595141700405
1.0,0.08316430020283976
1.0,0.08333333333333333
1.0,0.0835030549898167
1.0,0.0836734693877551
1.0,0.08384458077709611
1.0,0.08401639344262295
1.0,0.08418891170431211
1.0,0.08436213991769548
1.0,0.08453608247422681
1.0,0.08471074380165289
1.0,0.08488612836438923
1.0,0.08506224066390042
1.0,0.08523908523908524
1.0,0.08541666666666667
1.0,0.08559498956158663
1.0,0.08577405857740586
1.0,0.0859538784067086
1.0,0.0861344537815126
1.0,0.0863157894736842
1.0,0.08649789029535865
1.0,0.08668076109936575
1.0,0.08686440677966102
1.0,0.0870488322717622
1.0,0.08723404255319149
1.0,0.08742004264392324
1.0,0.0876068376068376
1.0,0.08779443254817987
1.0,0.08798283261802575
1.0,0.08817204301075268
1.0,0.08836206896551724
1.0,0.08855291576673865
1.0,0.08874458874458875
1.0,0.08893709327548807
1.0,0.0891304347826087
1.0,0.08932461873638345
1.0,0.08951965065502183
1.0,0.08971553610503283
1.0,0.08991228070175439
1.0,0.09010989010989011
1.0,0.09030837004405286
1.0,0.09050772626931568
1.0,0.09070796460176991
1.0,0.09090909090909091
1.0,0.09111111111111111
1.0,0.09131403118040089
1.0,0.09151785714285714
1.0,0.09172259507829977
1.0,0.09192825112107623
1.0,0.09213483146067415
1.0,0.09234234234234234
1.0,0.09255079006772009
1.0,0.09276018099547512
1.0,0.09297052154195011
1.0,0.09318181818181819
1.0,0.09339407744874716
1.0,0.09360730593607305
1.0,0.09382151029748284
1.0,0.09403669724770643
1.0,0.09425287356321839
1.0,0.0944700460829493
1.0,0.09468822170900693
1.0,0.09490740740740741
1.0,0.0951276102088167
1.0,0.09534883720930233
1.0,0.09557109557109557
1.0,0.09579439252336448
1.0,0.09601873536299765
1.0,0.09624413145539906
1.0,0.09647058823529411
1.0,0.09669811320754718
1.0,0.09692671394799054
1.0,0.0971563981042654
1.0,0.09738717339667459
1.0,0.09761904761904762
1.0,0.09785202863961814
1.0,0.09808612440191387
1.0,0.09832134292565947
1.0,0.0985576923076923
1.0,0.09879518072289156
1.0,0.09903381642512077
1.0,0.09927360774818401
1.0,0.09951456310679611
1.0,0.09975669099756691
1.0,0.1
1.0,0.10024449877750612
1.0,0.10049019607843138
1.0,0.10073710073710074
1.0,0.10098522167487685
1.0,0.10123456790123457
1.0,0.10148514851485149
1.0,0.10173697270471464
1.0,0.10199004975124377
1.0,0.10224438902743142
1.0,0.1025
1.0,0.10275689223057644
1.0,0.10301507537688442
1.0,0.10327455919395466
1.0,0.10353535353535354
1.0,0.10379746835443038
1.0,0.10406091370558376
1.0,0.10432569974554708
1.0,0.10459183673469388
1.0,0.10485933503836317
1.0,0.10512820512820513
1.0,0.10539845758354756
1.0,0.1056701030927835
1.0,0.10594315245478036
1.0,0.10621761658031088
1.0,0.10649350649350649
1.0,0.10677083333333333
1.0,0.10704960835509138
1.0,0.10732984293193717
1.0,0.10761154855643044
1.0,0.10789473684210527
1.0,0.10817941952506596
1.0,0.10846560846560846
1.0,0.10875331564986737
1.0,0.10904255319148937
1.0,0.10933333333333334
1.0,0.10962566844919786
1.0,0.10991957104557641
1.0,0.11021505376344086
1.0,0.1105121293800539
1.0,0.11081081081081082
1.0,0.1111111111111111
1.0,0.11141304347826086
1.0,0.11171662125340599
1.0,0.11202185792349727
1.0,0.11232876712328767
1.0,0.11263736263736264
1.0,0.11294765840220386
1.0,0.1132596685082873
1.0,0.11357340720221606
1.0,0.11388888888888889
1.0,0.11420612813370473
1.0,0.11452513966480447
1.0,0.11484593837535013
1.0,0.1151685393258427
1.0,0.11549295774647887
1.0,0.11581920903954802
1.0,0.11614730878186968
1.0,0.11647727272727272
1.0,0.1168091168091168
1.0,0.11714285714285715
1.0,0.1174785100286533
1.0,0.11781609195402298
1.0,0.11815561959654179
1.0,0.11849710982658959
1.0,0.11884057971014493
1.0,0.11918604651162791
1.0,0.119533527696793
1.0,0.11988304093567251
1.0,0.12023460410557185
1.0,0.12058823529411765
1.0,0.12094395280235988
1.0,0.12130177514792899
1.0,0.12166172106824925
1.0,0.12202380952380952
1.0,0.12238805970149254
1.0,0.12275449101796407
1.0,0.12312312312312312
1.0,0.12349397590361445
1.0,0.12386706948640483
1.0,0.12424242424242424
1.0,0.12462006079027356
1.0,0.125
1.0,0.12538226299694188
1.0,0.12576687116564417
1.0,0.12615384615384614
1.0,0.12654320987654322
1.0,0.12693498452012383
1.0,0.12732919254658384
1.0,0.1277258566978193
1.0,0.128125
1.0,0.12852664576802508
1.0,0.1289308176100629
1.0,0.12933753943217666
1.0,0.12974683544303797
1.0,0.13015873015873017
1.0,0.1305732484076433
1.0,0.13099041533546327
1.0,0.13141025641025642
1.0,0.13183279742765272
1.0,0.13225806451612904
1.0,0.13268608414239483
1.0,0.1331168831168831
1.0,0.13355048859934854
1.0,0.13398692810457516
1.0,0.13442622950819672
1.0,0.13486842105263158
1.0,0.1353135313531353
1.0,0.1357615894039735
1.0,0.1362126245847176
1.0,0.13666666666666666
1.0,0.13712374581939799
1.0,0.13758389261744966
1.0,0.13804713804713806
1.0,0.13851351351351351
1.0,0.13898305084745763
1.0,0.13945578231292516
1.0,0.13993174061433447
1.0,0.1404109589041096
1.0,0.140893470790378
1.0,0.1413793103448276
1.0,0.14186851211072665
1.0,0.1423611111111111
1.0,0.14285714285714285
1.0,0.14335664335664336
1.0,0.14385964912280702
1.0,0.1443661971830986
1.0,0.14487632508833923
1.0,0.1453900709219858
1.0,0.14590747330960854
1.0,0.14642857142857144
1.0,0.14695340501792115
1.0,0.1474820143884892
1.0,0.148014440433213
1.0,0.14855072463768115
1.0,0.14909090909090908
1.0,0.14963503649635038
1.0,0.15018315018315018
1.0,0.15073529411764705
1.0,0.15129151291512916
1.0,0.15185185185185185
1.0,0.1524163568773234
1.0,0.15298507462686567
1.0,0.15355805243445692
1.0,0.15413533834586465
1.0,0.15471698113207547
1.0,0.1553030303030303
1.0,0.155893536121673
1.0,0.15648854961832062
1.0,0.15708812260536398
1.0,0.1576923076923077
1.0,0.1583011583011583
1.0,0.15891472868217055
1.0,0.15953307392996108
1.0,0.16015625
1.0,0.1607843137254902
1.0,0.16141732283464566
1.0,0.16205533596837945
1.0,0.1626984126984127
1.0,0.16334661354581673
1.0,0.164
1.0,0.1646586345381526
1.0,0.16532258064516128
1.0,0.1659919028340081
1.0,0.16666666666666666
1.0,0.1673469387755102
1.0,0.1680327868852459
1.0,0.16872427983539096
1.0,0.16942148760330578
1.0,0.17012448132780084
1.0,0.17083333333333334
1.0,0.17154811715481172
1.0,0.1722689075630252
1.0,0.1729957805907173
1.0,0.17372881355932204
1.0,0.17446808510638298
